epoch,latitude,longitude,speed,heading,course,status,timestamp
2018-10-31 20:01:01+00:00,51.59117,2.9995,0.0,240.0,278.0,5,1541016061
2018-10-31 21:04:04+00:00,51.59117,2.9995,0.0,240.0,165.0,5,1541019844
2018-10-31 22:07:05+00:00,51.59117,2.9995,0.0,240.0,354.0,5,1541023625
2018-11-01 00:13:09+00:00,51.59117,2.9995,0.0,240.0,124.0,5,1541031189
2018-11-01 03:01:15+00:00,51.59117,2.9995,0.0,240.0,76.0,5,1541041275
2018-11-01 04:04:17+00:00,51.59117,2.9995,0.0,240.0,83.0,5,1541045057
2018-11-01 05:07:19+00:00,51.59117,2.9995,0.0,240.0,232.0,5,1541048839
2018-11-01 07:13:23+00:00,51.59117,2.9995,0.0,240.0,287.0,5,1541056403
2018-11-01 08:16:26+00:00,51.59117,2.9995,0.0,240.0,16.0,5,1541060186
2018-11-01 09:19:27+00:00,51.59117,2.9995,0.0,240.0,351.0,5,1541063967
2018-11-01 16:19:42+00:00,51.59117,2.9995,0.0,241.0,39.0,5,1541089182
2018-11-02 01:13:58+00:00,51.59117,2.9995,0.0,241.0,151.0,5,1541121238
2018-11-02 02:16:59+00:00,51.59117,2.9995,0.0,241.0,224.0,5,1541125019
2018-11-02 04:02:03+00:00,51.59117,2.9995,0.0,241.0,277.0,5,1541131323
2018-11-02 05:05:05+00:00,51.59117,2.9995,0.0,241.0,202.0,5,1541135105
2018-11-02 10:20:16+00:00,51.59117,2.9995,0.0,241.0,101.0,5,1541154016
2018-11-03 01:19:02+00:00,51.59117,2.9995,0.0,240.0,162.0,5,1541207942
2018-11-03 06:13:12+00:00,51.59117,2.9995,0.0,240.0,348.0,5,1541225592
2018-11-03 07:01:13+00:00,51.59117,2.9995,0.0,240.0,163.0,5,1541228473
2018-11-03 19:19:39+00:00,51.59117,2.9995,0.0,241.0,278.0,5,1541272779
2018-11-03 23:19:47+00:00,51.59117,2.9995,0.0,240.0,224.0,5,1541287187
2018-11-18 04:19:11+00:00,51.59133,2.9995,0.0,240.0,242.0,5,1542514751
2018-11-18 06:04:14+00:00,51.59117,2.9995,0.0,240.0,186.0,5,1542521054
2018-11-18 15:10:31+00:00,51.59117,2.9995,0.0,240.0,214.0,5,1542553831
2018-11-18 16:13:35+00:00,51.59117,2.9995,0.0,240.0,359.0,5,1542557615
2018-11-18 17:16:34+00:00,51.59117,2.9995,0.0,240.0,118.0,5,1542561394
2018-11-18 19:01:40+00:00,51.59117,2.9995,0.0,240.0,234.0,5,1542567700
2018-11-18 20:04:39+00:00,51.59117,2.9995,0.0,240.0,7.0,5,1542571479
2018-11-19 03:16:52+00:00,51.59117,2.9995,0.0,240.0,350.0,5,1542597412
2018-11-19 05:14:00+00:00,51.59117,2.9995,0.0,241.0,154.0,5,1542604440
2018-11-19 14:14:17+00:00,51.59117,2.9995,0.0,241.0,39.0,5,1542636857
2018-11-19 19:02:28+00:00,51.59117,2.9995,0.0,240.0,16.0,5,1542654148
2018-11-19 21:02:32+00:00,51.59117,2.9995,0.0,240.0,239.0,5,1542661352
2018-11-20 00:14:38+00:00,51.59117,2.9995,0.0,240.0,128.0,5,1542672878
2018-11-20 08:14:54+00:00,51.59117,2.9995,0.0,240.0,62.0,5,1542701694
2018-11-20 15:03:08+00:00,51.59117,2.9995,0.0,240.0,351.0,5,1542726188
2018-11-20 16:15:10+00:00,51.59117,2.9995,0.0,240.0,101.0,5,1542730510
2018-11-20 19:03:16+00:00,51.59117,2.9995,0.0,240.0,121.0,5,1542740596
